page_downloaded,page_id,page_md5,ice_date_updated,ice_date_as_of_case,ice_date_as_of_case_current,ice_date_as_of_test,ice_date_as_of_pop,ice_page_version
2020-09-05 17:02:00,877b6c6d0d6072db4ec592d531910337,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-05 18:04:00,c40ff6758ce1e0b62299fc8181bc7ff4,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-05 19:03:00,dac25ab465a853c529609ac771509c60,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-05 20:02:00,1dfe60f23f71b5b1c85b4207ee2fbcb1,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-05 21:02:00,c3db9c22a0f200e0d1b4cf88871916ea,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-05 22:02:00,2c00e51b8d01f5a41405f9933b542f90,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-05 23:02:00,3067941180a1e13863d5e622fbf205e0,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 00:02:00,ab1d91000e67aae382e78a8a0576cf62,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 01:02:00,23094ee78596e9449971da040594e0c4,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 02:02:00,ef4602e220693cf6348a90b91c09ec34,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 03:03:00,892fb3fbfe884970cbf979cc306853e3,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 04:02:00,d5b6a4b04997dcda3ebca7eeacd5d1eb,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 05:02:00,2a2a27d80d60cc09a4de9f22ff77c82b,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 06:03:00,73bd82dd1322baa18fa69142a63fc686,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 07:02:00,3fb521a18ad8fe661331a0bcf64af48b,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 08:02:00,7469fe721cfb6ad874e33a1284274001,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 09:02:00,7268c41caabdad0c50183cdf50f8ee38,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 10:02:00,3cd002e46150235aba70de38ee8d6273,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 11:02:00,6414af865a8e119a3ae9c8ff45e68615,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 12:02:00,a7f223b0de9b741514bf210fc80019de,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 13:02:00,aafc56392f15a2c53f2137f8bf7b23b9,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 14:02:00,cf977bdcbf081431b1329d9781a1153c,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 15:02:00,6d650380c71a4a274454e3377a56e33f,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 16:02:00,327a06cd8d667c8f2964a9ead49b8475,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 17:02:00,9d4759cbfebb749fd3a0a921dfa6d5be,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 18:06:00,37a2278ee4e5c4b183528e10dd3533d0,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 19:02:00,83f0cc0c3d192ece171ff6cedaedba4a,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 20:02:00,5fdb8137b39733a6e853211679e4a98c,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 21:02:00,ab6b82767aea147efd9afca75d525908,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 22:02:00,b6c6a097d5396712bd934937efbbe198,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-06 23:02:00,302309f25fdf79f558565e6695e7b7f2,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 00:02:00,517af1330f19d7f8cb3e3eeb4a60186d,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 01:02:00,6f463e834f25c6c08b1ea237f3ef1e8c,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 02:02:00,013f3ce927e486cba57e87e962ea317d,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 03:03:00,382492192431225ec7613afa644ef66d,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 04:02:00,9d77fadfc09ce936a1d9a932325963f9,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 05:02:00,771bd9028150206902a069e634913c7f,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 06:03:00,e04b4d354374146152876ccc5483e42c,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 07:02:00,3404f3d1d91e8b1b54909c1f0245e75a,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 08:02:00,6f90f38f36d8b6cda3ad19481794f6fd,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 09:02:00,6a49430a0a29304fbd97ce5ad2ce0d96,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 10:02:00,1da653947516a715701369578047d9d3,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 11:02:00,40852c561b910b73e7080f02299abd55,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 12:02:00,2fbf557701999a6eee1cf94d5dba5c47,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 13:02:00,4863dec54a256644587462ef27c54454,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 14:02:00,84585c95dcba48e760d325ba5f6b5d2b,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 15:02:00,ccff26fdeb2e80b59e7bc017a1ec41af,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 16:02:00,dc3a348540936c072755dea709f4c1ed,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 17:02:00,9d2ecc5a1234e09fbae7e1d847f00847,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 18:06:00,6d21901f837c7a427f9c9618195f52a6,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 19:02:00,865c95202643007b79cd01fe160d3e4f,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 20:02:00,457f90360e308c5b5213f6b547fc4d2d,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 21:02:00,d3396fdd65824726c03d21ae7d873382,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 22:02:00,9166c53cfa9db5d49a8b3b466e0334e3,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-07 23:02:00,d60db978714ec95264ae0f71d7425523,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 00:02:00,ffcc96d02f49eb80402db1d4ebd9f34e,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 01:02:00,e2343ff7e99140d79375b5f96eb7949f,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 02:02:00,cf3a47e0d2e80bb7b4f9dcc58f366ab2,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 03:03:00,49e917d82063cd7a8e177b5a9949d190,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 04:02:00,c3639e5cb5fe8f9acf8b27a5a4bd6232,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 05:02:00,af09d38d21bb34c23c5e0b3a3b167ffb,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 06:03:00,e1b9108aeca807dcb8d27af154518587,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 07:02:00,126d184da70d8cb6159ef5d49b9d0f48,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 08:02:00,6fec0ee658169e3878942ede338a300c,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 09:02:00,df5f7de1c0e1a2ea2ff7b7ac28b6b4b1,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 10:02:00,6b49113a312413d7ab4a883c386fc2fe,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 11:02:00,8da51be52c7d587eab2c03b16d8aa490,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 12:02:00,d453cc4bbf9d37b2b5f4b83f8a09b26f,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 13:02:00,080cd908926ce75e7f098d82366bd5a5,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 14:02:00,761dae40206230106dba2771c6423cac,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 15:02:00,62ee31426fb1e5584ca1510e32cf1f0d,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 16:02:00,2fd0db17313b5b08509613589a6af8ec,cf645d89ce74d6d77c10d42b159aad94,2020-09-04 15:45:00,2020-09-03 00:00:00,2020-09-03 00:00:00,2020-08-28 00:00:00,2020-08-28 00:00:00,V4
2020-09-08 17:02:00,56803593a17901816fe76cecb88fc854,455732fe4cfd6d51d3ffa2334f07c286,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-08 18:02:00,3756e0a4fe2212f7cf35c0429ebab92b,455732fe4cfd6d51d3ffa2334f07c286,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-08 19:02:00,1319d878bbf6f426de073e76b6678ab1,455732fe4cfd6d51d3ffa2334f07c286,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-08 20:02:00,e621828d59c60fb190579d1029f7de0b,455732fe4cfd6d51d3ffa2334f07c286,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-08 21:02:00,29ff3aed00616be8309c2c564a375839,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-08 22:02:00,958995cd2705c8d9557568e221c6742f,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-08 23:02:00,aef40e52672fb7d06d382f18ec3508c9,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 00:02:00,b37b80a1bec69549d251e5ea3d1d64c6,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 01:03:00,85bfb3082f6c5f16c306dffc9d3bb916,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 02:02:00,064a5ab3db7a19fc180c1d4e88902e82,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 03:03:00,c50baafae4f35ab418cf75935017b0ed,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 04:02:00,7832beea92f6957c11f4d03fe5449225,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 05:02:00,b2fb088099afe74c10040c3ff4192f72,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 06:03:00,0cda26179e89fd6c1e6280b947fd5f0f,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 07:02:00,b07a1c7ae98e51daa92ec19ce51a3cff,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 08:02:00,c8bbe500c88ba276300910c91642103c,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 09:02:00,5da359b8668257f8d5a57dcf0cd18ced,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 10:02:00,d95b4ff82791a3c9748041553f711b90,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 11:02:00,10b068fab6b44bf876bfe23a6d9c89ab,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 12:02:00,d9e2aeb37299374a014b5201224e9054,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 13:02:00,0f33c256e039f8ebb403125af9ad5d10,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 14:02:00,aae4a050df5ab834b6a0473f7bc23a76,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 15:02:00,14404ca8dc2fdc3b2266833e0c6b8b9c,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 16:02:00,359c317d340517bfc6c4449175f4a920,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 17:02:00,0cc7427c115908dd131722c9b8785e85,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 18:03:00,ab561811905a08749208c526e5831706,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 19:02:00,8341d12a1c074e06bfba4d52a59b3d54,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 20:02:00,f69b97d54aa518f6216052d6eb8dbbec,e274a1311b80a2d7eefdc67bc1b81526,2020-09-08 16:45:00,2020-09-07 00:00:00,2020-09-07 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 21:02:00,9c33782869f0bc08e7ae212be2e9fd39,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 22:02:00,60b142d02584730ecc18c073e92aef48,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-09 23:02:00,cd6337bc221e3aad4898ca24774f1d3c,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 00:02:00,23f101fa8507b46aa4823573e5866be7,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 01:02:00,e5b0e1e8de53e8cc7677087ad2003a0a,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 02:02:00,c906eb055a0785ef5d74e8234edc0d94,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 03:03:00,456def97d8a9f350bbe1a1559a8312b4,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 04:02:00,3c99aa80a1bb9db982f70b9a90d2301c,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 05:02:00,0655c7875866994478e1d9a3e20f30ee,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 06:03:00,010e620f6519c7799a6c1a4b59c71e22,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
2020-09-10 07:02:00,a55e131f3b07b09bb02733ed5357d68d,7e964e933bda89a334c30e665312204e,2020-09-09 20:45:00,2020-09-08 00:00:00,2020-09-08 00:00:00,2020-09-04 00:00:00,2020-09-04 00:00:00,V4
